id_municipio,municipio,uf,cnpj_distribuidora,sigla_distribuidora
2926103,Retirolândia,BA,15139629000194,COELBA
2926400,Riacho de Santana,BA,15139629000194,COELBA
2926202,Riachão das Neves,BA,15139629000194,COELBA
2926301,Riachão do Jacuípe,BA,15139629000194,COELBA
2926509,Ribeira do Amparo,BA,15139629000194,COELBA
2926608,Ribeira do Pombal,BA,15139629000194,COELBA
2926657,Ribeirão do Largo,BA,15139629000194,COELBA
2927002,Rio Real,BA,13255658000196,SULGIPE
2926707,Rio de Contas,BA,15139629000194,COELBA
2926806,Rio do Antônio,BA,15139629000194,COELBA
2926905,Rio do Pires,BA,15139629000194,COELBA
2927101,Rodelas,BA,15139629000194,COELBA
2927200,Ruy Barbosa,BA,15139629000194,COELBA
2927309,Salinas da Margarida,BA,15139629000194,COELBA
2927408,Salvador,BA,15139629000194,COELBA
2927606,Santa Brígida,BA,15139629000194,COELBA
2927507,Santa Bárbara,BA,15139629000194,COELBA
2927705,Santa Cruz Cabrália,BA,15139629000194,COELBA
2927804,Santa Cruz da Vitória,BA,15139629000194,COELBA
2927903,Santa Inês,BA,15139629000194,COELBA
2928059,Santa Luzia,BA,15139629000194,COELBA
2928109,Santa Maria da Vitória,BA,15139629000194,COELBA
2928406,Santa Rita de Cássia,BA,15139629000194,COELBA
2928505,Santa Teresinha,BA,15139629000194,COELBA
2928000,Santaluz,BA,15139629000194,COELBA
2928208,Santana,BA,15139629000194,COELBA
2928307,Santanópolis,BA,15139629000194,COELBA
2928604,Santo Amaro,BA,15139629000194,COELBA
2928703,Santo Antônio de Jesus,BA,15139629000194,COELBA
2928802,Santo Estêvão,BA,15139629000194,COELBA
2929602,Sapeaçu,BA,15139629000194,COELBA
2929750,Saubara,BA,15139629000194,COELBA
2929800,Saúde,BA,15139629000194,COELBA
2929909,Seabra,BA,15139629000194,COELBA
2930006,Sebastião Laranjeiras,BA,15139629000194,COELBA
2930105,Senhor do Bonfim,BA,15139629000194,COELBA
2930204,Sento Sé,BA,15139629000194,COELBA
2930303,Serra Dourada,BA,15139629000194,COELBA
2930402,Serra Preta,BA,15139629000194,COELBA
2930154,Serra do Ramalho,BA,15139629000194,COELBA
2930501,Serrinha,BA,15139629000194,COELBA
2930600,Serrolândia,BA,15139629000194,COELBA
2930709,Simões Filho,BA,15139629000194,COELBA
2930774,Sobradinho,BA,15139629000194,COELBA
2930808,Souto Soares,BA,15139629000194,COELBA
2929701,Sátiro Dias,BA,15139629000194,COELBA
2928901,São Desidério,BA,15139629000194,COELBA
2928950,São Domingos,BA,15139629000194,COELBA
2929107,São Felipe,BA,15139629000194,COELBA
2929206,São Francisco do Conde,BA,15139629000194,COELBA
2929008,São Félix,BA,15139629000194,COELBA
2929057,São Félix do Coribe,BA,15139629000194,COELBA
2929255,São Gabriel,BA,15139629000194,COELBA
2929305,São Gonçalo dos Campos,BA,15139629000194,COELBA
2929354,São José da Vitória,BA,15139629000194,COELBA
2929370,São José do Jacuípe,BA,15139629000194,COELBA
2929404,São Miguel das Matas,BA,15139629000194,COELBA
2929503,São Sebastião do Passé,BA,15139629000194,COELBA
2930758,Sítio do Mato,BA,15139629000194,COELBA
2930766,Sítio do Quinto,BA,15139629000194,COELBA
2930907,Tabocas do Brejo Velho,BA,15139629000194,COELBA
2931004,Tanhaçu,BA,15139629000194,COELBA
2931053,Tanque Novo,BA,15139629000194,COELBA
2931103,Tanquinho,BA,15139629000194,COELBA
2931202,Taperoá,BA,15139629000194,COELBA
2931301,Tapiramutá,BA,15139629000194,COELBA
2931350,Teixeira de Freitas,BA,15139629000194,COELBA
2931400,Teodoro Sampaio,BA,15139629000194,COELBA
2931509,Teofilândia,BA,15139629000194,COELBA
2931608,Teolândia,BA,15139629000194,COELBA
2931707,Terra Nova,BA,15139629000194,COELBA
2931806,Tremedal,BA,15139629000194,COELBA
2931905,Tucano,BA,15139629000194,COELBA
2932002,Uauá,BA,15139629000194,COELBA
2932200,Ubaitaba,BA,15139629000194,COELBA
2932309,Ubatã,BA,15139629000194,COELBA
2932101,Ubaíra,BA,15139629000194,COELBA
2932408,Uibaí,BA,15139629000194,COELBA
2932457,Umburanas,BA,15139629000194,COELBA
2932507,Una,BA,15139629000194,COELBA
2932606,Urandi,BA,15139629000194,COELBA
2932705,Uruçuca,BA,15139629000194,COELBA
2932804,Utinga,BA,15139629000194,COELBA
2933000,Valente,BA,15139629000194,COELBA
2932903,Valença,BA,15139629000194,COELBA
2933174,Varzedo,BA,15139629000194,COELBA
2933208,Vera Cruz,BA,15139629000194,COELBA
2933257,Vereda,BA,15139629000194,COELBA
2933307,Vitória da Conquista,BA,15139629000194,COELBA
2933158,Várzea Nova,BA,15139629000194,COELBA
2933059,Várzea da Roça,BA,15139629000194,COELBA
2933109,Várzea do Poço,BA,15139629000194,COELBA
2933406,Wagner,BA,15139629000194,COELBA
2933455,Wanderley,BA,15139629000194,COELBA
2933505,Wenceslau Guimarães,BA,15139629000194,COELBA
2933604,Xique-Xique,BA,15139629000194,COELBA
2900405,Água Fria,BA,15139629000194,COELBA
2900504,Érico Cardoso,BA,15139629000194,COELBA
2300101,Abaiara,CE,7047251000170,ENEL CE
2300150,Acarape,CE,7047251000170,ENEL CE
2300200,Acaraú,CE,7047251000170,ENEL CE
2300309,Acopiara,CE,7047251000170,ENEL CE
2300408,Aiuaba,CE,7047251000170,ENEL CE
2300507,Alcântaras,CE,7047251000170,ENEL CE
2300606,Altaneira,CE,7047251000170,ENEL CE
2300705,Alto Santo,CE,7047251000170,ENEL CE
2300754,Amontada,CE,7047251000170,ENEL CE
2300804,Antonina do Norte,CE,7047251000170,ENEL CE
2300903,Apuiarés,CE,7047251000170,ENEL CE
2301000,Aquiraz,CE,7047251000170,ENEL CE
2301109,Aracati,CE,7047251000170,ENEL CE
2301208,Aracoiaba,CE,7047251000170,ENEL CE
2301257,Ararendá,CE,7047251000170,ENEL CE
2301307,Araripe,CE,7047251000170,ENEL CE
2301406,Aratuba,CE,7047251000170,ENEL CE
2301505,Arneiroz,CE,7047251000170,ENEL CE
2301604,Assaré,CE,7047251000170,ENEL CE
2301703,Aurora,CE,7047251000170,ENEL CE
2301802,Baixio,CE,7047251000170,ENEL CE
2301851,Banabuiú,CE,7047251000170,ENEL CE
2301901,Barbalha,CE,7047251000170,ENEL CE
2301950,Barreira,CE,7047251000170,ENEL CE
2302008,Barro,CE,7047251000170,ENEL CE
2302057,Barroquinha,CE,7047251000170,ENEL CE
2302107,Baturité,CE,7047251000170,ENEL CE
2302206,Beberibe,CE,7047251000170,ENEL CE
2302305,Bela Cruz,CE,7047251000170,ENEL CE
2302404,Boa Viagem,CE,7047251000170,ENEL CE
2302503,Brejo Santo,CE,7047251000170,ENEL CE
2302602,Camocim,CE,7047251000170,ENEL CE
2302701,Campos Sales,CE,7047251000170,ENEL CE
2302800,Canindé,CE,7047251000170,ENEL CE
2302909,Capistrano,CE,7047251000170,ENEL CE
2303006,Caridade,CE,7047251000170,ENEL CE
2303204,Caririaçu,CE,7047251000170,ENEL CE
2303105,Cariré,CE,7047251000170,ENEL CE
2303303,Cariús,CE,7047251000170,ENEL CE
2303402,Carnaubal,CE,7047251000170,ENEL CE
2303501,Cascavel,CE,7047251000170,ENEL CE
2303600,Catarina,CE,7047251000170,ENEL CE
2303659,Catunda,CE,7047251000170,ENEL CE
2303709,Caucaia,CE,7047251000170,ENEL CE
2303808,Cedro,CE,7047251000170,ENEL CE
2303907,Chaval,CE,7047251000170,ENEL CE
2303956,Chorozinho,CE,7047251000170,ENEL CE
2303931,Choró,CE,7047251000170,ENEL CE
2304004,Coreaú,CE,7047251000170,ENEL CE
2304103,Crateús,CE,7047251000170,ENEL CE
2304202,Crato,CE,7047251000170,ENEL CE
2304236,Croatá,CE,7047251000170,ENEL CE
2304251,Cruz,CE,7047251000170,ENEL CE
2304269,Deputado Irapuan Pinheiro,CE,7047251000170,ENEL CE
2304277,Ererê,CE,7047251000170,ENEL CE
2304285,Eusébio,CE,7047251000170,ENEL CE
2304301,Farias Brito,CE,7047251000170,ENEL CE
2304350,Forquilha,CE,7047251000170,ENEL CE
2304400,Fortaleza,CE,7047251000170,ENEL CE
2304459,Fortim,CE,7047251000170,ENEL CE
2304509,Frecheirinha,CE,7047251000170,ENEL CE
2304608,General Sampaio,CE,7047251000170,ENEL CE
2304707,Granja,CE,7047251000170,ENEL CE
2304806,Granjeiro,CE,7047251000170,ENEL CE
2304657,Graça,CE,7047251000170,ENEL CE
2304905,Groaíras,CE,7047251000170,ENEL CE
2304954,Guaiúba,CE,7047251000170,ENEL CE
2305001,Guaraciaba do Norte,CE,7047251000170,ENEL CE
2305100,Guaramiranga,CE,7047251000170,ENEL CE
2305209,Hidrolândia,CE,7047251000170,ENEL CE
2305233,Horizonte,CE,7047251000170,ENEL CE
2305266,Ibaretama,CE,7047251000170,ENEL CE
2305308,Ibiapina,CE,7047251000170,ENEL CE
2305332,Ibicuitinga,CE,7047251000170,ENEL CE
2305357,Icapuí,CE,7047251000170,ENEL CE
2305407,Icó,CE,7047251000170,ENEL CE
2305506,Iguatu,CE,7047251000170,ENEL CE
2305605,Independência,CE,7047251000170,ENEL CE
2305654,Ipaporanga,CE,7047251000170,ENEL CE
2305704,Ipaumirim,CE,7047251000170,ENEL CE
2305803,Ipu,CE,7047251000170,ENEL CE
2305902,Ipueiras,CE,7047251000170,ENEL CE
2306009,Iracema,CE,7047251000170,ENEL CE
2306108,Irauçuba,CE,7047251000170,ENEL CE
2306256,Itaitinga,CE,7047251000170,ENEL CE
2306207,Itaiçaba,CE,7047251000170,ENEL CE
2306306,Itapajé,CE,7047251000170,ENEL CE
2306405,Itapipoca,CE,7047251000170,ENEL CE
2306504,Itapiúna,CE,7047251000170,ENEL CE
2306553,Itarema,CE,7047251000170,ENEL CE
2306603,Itatira,CE,7047251000170,ENEL CE
2306702,Jaguaretama,CE,7047251000170,ENEL CE
2306801,Jaguaribara,CE,7047251000170,ENEL CE
2306900,Jaguaribe,CE,7047251000170,ENEL CE
2307007,Jaguaruana,CE,7047251000170,ENEL CE
2307106,Jardim,CE,7047251000170,ENEL CE
2307205,Jati,CE,7047251000170,ENEL CE
2307254,Jijoca de Jericoacoara,CE,7047251000170,ENEL CE
2307304,Juazeiro do Norte,CE,7047251000170,ENEL CE
2307403,Jucás,CE,7047251000170,ENEL CE
2307502,Lavras da Mangabeira,CE,7047251000170,ENEL CE
2307601,Limoeiro do Norte,CE,7047251000170,ENEL CE
2307635,Madalena,CE,7047251000170,ENEL CE
2307650,Maracanaú,CE,7047251000170,ENEL CE
2307700,Maranguape,CE,7047251000170,ENEL CE
2307809,Marco,CE,7047251000170,ENEL CE
2307908,Martinópole,CE,7047251000170,ENEL CE
2308005,Massapê,CE,7047251000170,ENEL CE
2308104,Mauriti,CE,7047251000170,ENEL CE
2308203,Meruoca,CE,7047251000170,ENEL CE
2308302,Milagres,CE,7047251000170,ENEL CE
2308351,Milhã,CE,7047251000170,ENEL CE
2308377,Miraíma,CE,7047251000170,ENEL CE
2308401,Missão Velha,CE,7047251000170,ENEL CE
2308500,Mombaça,CE,7047251000170,ENEL CE
2308609,Monsenhor Tabosa,CE,7047251000170,ENEL CE
2308708,Morada Nova,CE,7047251000170,ENEL CE
2308807,Moraújo,CE,7047251000170,ENEL CE
2308906,Morrinhos,CE,7047251000170,ENEL CE
2309003,Mucambo,CE,7047251000170,ENEL CE
2309102,Mulungu,CE,7047251000170,ENEL CE
2309201,Nova Olinda,CE,7047251000170,ENEL CE
2309300,Nova Russas,CE,7047251000170,ENEL CE
2309409,Novo Oriente,CE,7047251000170,ENEL CE
2309458,Ocara,CE,7047251000170,ENEL CE
2309508,Orós,CE,7047251000170,ENEL CE
2309607,Pacajus,CE,7047251000170,ENEL CE
2309706,Pacatuba,CE,7047251000170,ENEL CE
2309805,Pacoti,CE,7047251000170,ENEL CE
2309904,Pacujá,CE,7047251000170,ENEL CE
2310001,Palhano,CE,7047251000170,ENEL CE
2310100,Palmácia,CE,7047251000170,ENEL CE
2310209,Paracuru,CE,7047251000170,ENEL CE
2310258,Paraipaba,CE,7047251000170,ENEL CE
2310308,Parambu,CE,7047251000170,ENEL CE
2310407,Paramoti,CE,7047251000170,ENEL CE
2310506,Pedra Branca,CE,7047251000170,ENEL CE
2310605,Penaforte,CE,7047251000170,ENEL CE
2310704,Pentecoste,CE,7047251000170,ENEL CE
2310803,Pereiro,CE,7047251000170,ENEL CE
2310852,Pindoretama,CE,7047251000170,ENEL CE
2310902,Piquet Carneiro,CE,7047251000170,ENEL CE
2310951,Pires Ferreira,CE,7047251000170,ENEL CE
2311009,Poranga,CE,7047251000170,ENEL CE
2311108,Porteiras,CE,7047251000170,ENEL CE
2311207,Potengi,CE,7047251000170,ENEL CE
2311231,Potiretama,CE,7047251000170,ENEL CE
2311264,Quiterianópolis,CE,7047251000170,ENEL CE
2311306,Quixadá,CE,7047251000170,ENEL CE
2311355,Quixelô,CE,7047251000170,ENEL CE
2311405,Quixeramobim,CE,7047251000170,ENEL CE
2311504,Quixeré,CE,7047251000170,ENEL CE
2311603,Redenção,CE,7047251000170,ENEL CE
2311702,Reriutaba,CE,7047251000170,ENEL CE
2311801,Russas,CE,7047251000170,ENEL CE
2311900,Saboeiro,CE,7047251000170,ENEL CE
2311959,Salitre,CE,7047251000170,ENEL CE
2312205,Santa Quitéria,CE,7047251000170,ENEL CE
2312007,Santana do Acaraú,CE,7047251000170,ENEL CE
2312106,Santana do Cariri,CE,7047251000170,ENEL CE
2312700,Senador Pompeu,CE,7047251000170,ENEL CE
2312809,Senador Sá,CE,7047251000170,ENEL CE
2312908,Sobral,CE,7047251000170,ENEL CE
2313005,Solonópole,CE,7047251000170,ENEL CE
2312304,São Benedito,CE,7047251000170,ENEL CE
2312403,São Gonçalo do Amarante,CE,7047251000170,ENEL CE
2312502,São João do Jaguaribe,CE,7047251000170,ENEL CE
2312601,São Luís do Curu,CE,7047251000170,ENEL CE
2313104,Tabuleiro do Norte,CE,7047251000170,ENEL CE
2313203,Tamboril,CE,7047251000170,ENEL CE
2313252,Tarrafas,CE,7047251000170,ENEL CE
2313302,Tauá,CE,7047251000170,ENEL CE
2313351,Tejuçuoca,CE,7047251000170,ENEL CE
2313401,Tianguá,CE,7047251000170,ENEL CE
2313500,Trairi,CE,7047251000170,ENEL CE
2313559,Tururu,CE,7047251000170,ENEL CE
2313609,Ubajara,CE,7047251000170,ENEL CE
2313708,Umari,CE,7047251000170,ENEL CE
2313757,Umirim,CE,7047251000170,ENEL CE
2313807,Uruburetama,CE,7047251000170,ENEL CE
2313906,Uruoca,CE,7047251000170,ENEL CE
2313955,Varjota,CE,7047251000170,ENEL CE
2314102,Viçosa do Ceará,CE,7047251000170,ENEL CE
2314003,Várzea Alegre,CE,7047251000170,ENEL CE
5300108,Brasília,DF,7522669000192,Neoenergia Brasília
3200102,Afonso Cláudio,ES,28152650000171,EDP ES
3200201,Alegre,ES,28152650000171,EDP ES
3200300,Alfredo Chaves,ES,28152650000171,EDP ES
3200359,Alto Rio Novo,ES,28152650000171,EDP ES
3200409,Anchieta,ES,28152650000171,EDP ES
3200508,Apiacá,ES,28152650000171,EDP ES
3200607,Aracruz,ES,28152650000171,EDP ES
3200706,Atilio Vivacqua,ES,28152650000171,EDP ES
3200805,Baixo Guandu,ES,28152650000171,EDP ES
3200904,Barra de São Francisco,ES,28152650000171,EDP ES
3201001,Boa Esperança,ES,28152650000171,EDP ES
3201100,Bom Jesus do Norte,ES,28152650000171,EDP ES
3201159,Brejetuba,ES,28152650000171,EDP ES
3201209,Cachoeiro de Itapemirim,ES,28152650000171,EDP ES
3201308,Cariacica,ES,28152650000171,EDP ES
3201407,Castelo,ES,28152650000171,EDP ES
3201506,Colatina,ES,28152650000171,EDP ES
3201605,Conceição da Barra,ES,28152650000171,EDP ES
3201704,Conceição do Castelo,ES,28152650000171,EDP ES
3201803,Divino de São Lourenço,ES,28152650000171,EDP ES
3201902,Domingos Martins,ES,28152650000171,EDP ES
3202009,Dores do Rio Preto,ES,28152650000171,EDP ES
3202108,Ecoporanga,ES,28152650000171,EDP ES
3202207,Fundão,ES,28152650000171,EDP ES
3202256,Governador Lindenberg,ES,28152650000171,EDP ES
3202405,Guarapari,ES,28152650000171,EDP ES
3202306,Guaçuí,ES,28152650000171,EDP ES
3202454,Ibatiba,ES,28152650000171,EDP ES
3202504,Ibiraçu,ES,28152650000171,EDP ES
3202553,Ibitirama,ES,28152650000171,EDP ES
3202603,Iconha,ES,28152650000171,EDP ES
3202652,Irupi,ES,28152650000171,EDP ES
3202702,Itaguaçu,ES,28152650000171,EDP ES
3202801,Itapemirim,ES,28152650000171,EDP ES
3202900,Itarana,ES,28152650000171,EDP ES
3203007,Iúna,ES,28152650000171,EDP ES
3203056,Jaguaré,ES,28152650000171,EDP ES
3203106,Jerônimo Monteiro,ES,28152650000171,EDP ES
3203130,João Neiva,ES,28152650000171,EDP ES
3203163,Laranja da Terra,ES,28152650000171,EDP ES
3203205,Linhares,ES,28152650000171,EDP ES
3203304,Mantenópolis,ES,28152650000171,EDP ES
3203320,Marataízes,ES,28152650000171,EDP ES
3203346,Marechal Floriano,ES,28152650000171,EDP ES
3203353,Marilândia,ES,28152650000171,EDP ES
3203403,Mimoso do Sul,ES,28152650000171,EDP ES
3203502,Montanha,ES,28152650000171,EDP ES
3203601,Mucurici,ES,28152650000171,EDP ES
3203700,Muniz Freire,ES,28152650000171,EDP ES
3203809,Muqui,ES,28152650000171,EDP ES
3203908,Nova Venécia,ES,28152650000171,EDP ES
3204005,Pancas,ES,27485069000109,ELFSM
3204054,Pedro Canário,ES,28152650000171,EDP ES
3204104,Pinheiros,ES,28152650000171,EDP ES
3204203,Piúma,ES,28152650000171,EDP ES
3204252,Ponto Belo,ES,28152650000171,EDP ES
3204302,Presidente Kennedy,ES,28152650000171,EDP ES
3204351,Rio Bananal,ES,28152650000171,EDP ES
3204401,Rio Novo do Sul,ES,28152650000171,EDP ES
3204500,Santa Leopoldina,ES,28152650000171,EDP ES
3204559,Santa Maria de Jetibá,ES,28152650000171,EDP ES
3204609,Santa Teresa,ES,28152650000171,EDP ES
3205002,Serra,ES,28152650000171,EDP ES
3205010,Sooretama,ES,28152650000171,EDP ES
3204658,São Domingos do Norte,ES,27485069000109,ELFSM
3204708,São Gabriel da Palha,ES,28152650000171,EDP ES
3204807,São José do Calçado,ES,28152650000171,EDP ES
3204906,São Mateus,ES,28152650000171,EDP ES
3204955,São Roque do Canaã,ES,27485069000109,ELFSM
3205036,Vargem Alta,ES,28152650000171,EDP ES
3205069,Venda Nova do Imigrante,ES,28152650000171,EDP ES
3205101,Viana,ES,28152650000171,EDP ES
3205150,Vila Pavão,ES,28152650000171,EDP ES
3205176,Vila Valério,ES,28152650000171,EDP ES
3205200,Vila Velha,ES,28152650000171,EDP ES
3205309,Vitória,ES,28152650000171,EDP ES
3200169,Água Doce do Norte,ES,28152650000171,EDP ES
3200136,Águia Branca,ES,28152650000171,EDP ES
5200050,Abadia de Goiás,GO,1543032000104,EQUATORIAL GO
5200100,Abadiânia,GO,1543032000104,EQUATORIAL GO
5200134,Acreúna,GO,1543032000104,EQUATORIAL GO
5200159,Adelândia,GO,1543032000104,EQUATORIAL GO
5200308,Alexânia,GO,1543032000104,EQUATORIAL GO
5200506,Aloândia,GO,1543032000104,EQUATORIAL GO
5200555,Alto Horizonte,GO,1543032000104,EQUATORIAL GO
5200605,Alto Paraíso de Goiás,GO,1543032000104,EQUATORIAL GO
5200803,Alvorada do Norte,GO,1543032000104,EQUATORIAL GO
5200829,Amaralina,GO,1543032000104,EQUATORIAL GO
5200852,Americano do Brasil,GO,1543032000104,EQUATORIAL GO
5200902,Amorinópolis,GO,1543032000104,EQUATORIAL GO
5201207,Anhanguera,GO,1543032000104,EQUATORIAL GO
5201306,Anicuns,GO,1543032000104,EQUATORIAL GO
5201108,Anápolis,GO,1543032000104,EQUATORIAL GO
5201405,Aparecida de Goiânia,GO,1543032000104,EQUATORIAL GO
5201454,Aparecida do Rio Doce,GO,1543032000104,EQUATORIAL GO
5201504,Aporé,GO,1543032000104,EQUATORIAL GO
5201702,Aragarças,GO,1543032000104,EQUATORIAL GO
5201801,Aragoiânia,GO,1543032000104,EQUATORIAL GO
5202155,Araguapaz,GO,1543032000104,EQUATORIAL GO
5201603,Araçu,GO,1543032000104,EQUATORIAL GO
5202353,Arenópolis,GO,1543032000104,EQUATORIAL GO
5202502,Aruanã,GO,1543032000104,EQUATORIAL GO
5202601,Aurilândia,GO,1543032000104,EQUATORIAL GO
5202809,Avelinópolis,GO,1543032000104,EQUATORIAL GO
5203104,Baliza,GO,1543032000104,EQUATORIAL GO
5203203,Barro Alto,GO,1543032000104,EQUATORIAL GO
5203302,Bela Vista de Goiás,GO,1543032000104,EQUATORIAL GO
5203401,Bom Jardim de Goiás,GO,1543032000104,EQUATORIAL GO
5203500,Bom Jesus,GO,1543032000104,EQUATORIAL GO
5203559,Bonfinópolis,GO,1543032000104,EQUATORIAL GO
5203575,Bonópolis,GO,1543032000104,EQUATORIAL GO
5203609,Brazabrantes,GO,1543032000104,EQUATORIAL GO
5203807,Britânia,GO,1543032000104,EQUATORIAL GO
5203906,Buriti Alegre,GO,1543032000104,EQUATORIAL GO
5203939,Buriti de Goiás,GO,1543032000104,EQUATORIAL GO
5203962,Buritinópolis,GO,1543032000104,EQUATORIAL GO
5204003,Cabeceiras,GO,1543032000104,EQUATORIAL GO
5204102,Cachoeira Alta,GO,1543032000104,EQUATORIAL GO
5204250,Cachoeira Dourada,GO,1543032000104,EQUATORIAL GO
5204201,Cachoeira de Goiás,GO,1543032000104,EQUATORIAL GO
5204409,Caiapônia,GO,1543032000104,EQUATORIAL GO
5204508,Caldas Novas,GO,1543032000104,EQUATORIAL GO
5204557,Caldazinha,GO,1543032000104,EQUATORIAL GO
5204607,Campestre de Goiás,GO,1543032000104,EQUATORIAL GO
5204656,Campinaçu,GO,1543032000104,EQUATORIAL GO
5204706,Campinorte,GO,1543032000104,EQUATORIAL GO
5204805,Campo Alegre de Goiás,GO,1543032000104,EQUATORIAL GO
5204854,Campo Limpo de Goiás,GO,1543032000104,EQUATORIAL GO
5204904,Campos Belos,GO,1543032000104,EQUATORIAL GO
5204953,Campos Verdes,GO,1543032000104,EQUATORIAL GO
5205000,Carmo do Rio Verde,GO,1377555000110,CHESP
5205059,Castelândia,GO,1543032000104,EQUATORIAL GO
5205109,Catalão,GO,1543032000104,EQUATORIAL GO
5205208,Caturaí,GO,1543032000104,EQUATORIAL GO
5205307,Cavalcante,GO,1543032000104,EQUATORIAL GO
5204300,Caçu,GO,1543032000104,EQUATORIAL GO
5205406,Ceres,GO,1377555000110,CHESP
5205455,Cezarina,GO,1543032000104,EQUATORIAL GO
5205471,Chapadão do Céu,GO,1543032000104,EQUATORIAL GO
5205497,Cidade Ocidental,GO,1543032000104,EQUATORIAL GO
5205513,Cocalzinho de Goiás,GO,1543032000104,EQUATORIAL GO
5205521,Colinas do Sul,GO,1543032000104,EQUATORIAL GO
5205901,Corumbaíba,GO,1543032000104,EQUATORIAL GO
5205802,Corumbá de Goiás,GO,1543032000104,EQUATORIAL GO
5206206,Cristalina,GO,1543032000104,EQUATORIAL GO
5206305,Cristianópolis,GO,1543032000104,EQUATORIAL GO
5206404,Crixás,GO,1543032000104,EQUATORIAL GO
5206503,Cromínia,GO,1543032000104,EQUATORIAL GO
5206602,Cumari,GO,1543032000104,EQUATORIAL GO
5205703,Córrego do Ouro,GO,1543032000104,EQUATORIAL GO
5206701,Damianópolis,GO,1543032000104,EQUATORIAL GO
5206800,Damolândia,GO,1543032000104,EQUATORIAL GO
5206909,Davinópolis,GO,1543032000104,EQUATORIAL GO
5207105,Diorama,GO,1543032000104,EQUATORIAL GO
5208301,Divinópolis de Goiás,GO,1543032000104,EQUATORIAL GO
5207253,Doverlândia,GO,1543032000104,EQUATORIAL GO
5207352,Edealina,GO,1543032000104,EQUATORIAL GO
5207402,Edéia,GO,1543032000104,EQUATORIAL GO
5207501,Estrela do Norte,GO,1543032000104,EQUATORIAL GO
5207535,Faina,GO,1543032000104,EQUATORIAL GO
5207600,Fazenda Nova,GO,1543032000104,EQUATORIAL GO
5207808,Firminópolis,GO,1543032000104,EQUATORIAL GO
5207907,Flores de Goiás,GO,1543032000104,EQUATORIAL GO
5208004,Formosa,GO,1543032000104,EQUATORIAL GO
5208103,Formoso,GO,1543032000104,EQUATORIAL GO
5208152,Gameleira de Goiás,GO,1543032000104,EQUATORIAL GO
5208509,Goiandira,GO,1543032000104,EQUATORIAL GO
5208806,Goianira,GO,1543032000104,EQUATORIAL GO
5208400,Goianápolis,GO,1543032000104,EQUATORIAL GO
5208608,Goianésia,GO,1543032000104,EQUATORIAL GO
5209101,Goiatuba,GO,1543032000104,EQUATORIAL GO
5208905,Goiás,GO,1543032000104,EQUATORIAL GO
5208707,Goiânia,GO,1543032000104,EQUATORIAL GO
